ENSG00000002834.1	gene_37
ENSG00000077150.1	gene_1734
ENSG00000077782.1	gene_1766
ENSG00000078399.1	gene_1794
ENSG00000078403.1	gene_1796
ENSG00000078674.1	gene_1805
ENSG00000079102.1	gene_1823
ENSG00000079432.1	gene_1876
ENSG00000079805.1	gene_1888
ENSG00000079999.1	gene_1896
ENSG00000080824.1	gene_1926
ENSG00000080824.2	gene_1927
ENSG00000081237.1	gene_1950
ENSG00000082805.1	gene_2000
ENSG00000082898.1	gene_2001
ENSG00000083093.1	gene_2004
ENSG00000083168.1	gene_2008
ENSG00000083799.1	gene_2026
ENSG00000083857.1	gene_2040
ENSG00000084676.1	gene_2068
ENSG00000085185.1	gene_2079
ENSG00000085224.1	gene_2080
ENSG00000085276.1	gene_2090
ENSG00000085832.1	gene_2116
ENSG00000087088.1	gene_2170
ENSG00000087460.1	gene_2202
ENSG00000088038.1	gene_2219
ENSG00000088256.1	gene_2224
ENSG00000089280.1	gene_2312
ENSG00000091483.1	gene_2426
ENSG00000091831.1	gene_2453
ENSG00000092820.1	gene_2495
ENSG00000092820.2	gene_2496
ENSG00000092820.3	gene_2497
ENSG00000095002.1	gene_2531
ENSG00000095015.1	gene_2532
ENSG00000095015.2	gene_2533
ENSG00000096384.1	gene_2582
ENSG00000096384.2	gene_2583
ENSG00000096384.3	gene_2584
ENSG00000096384.4	gene_2585
ENSG00000096968.1	gene_2594
ENSG00000097007.1	gene_2596
ENSG00000099949.1	gene_2666
ENSG00000099956.1	gene_2669
ENSG00000100030.1	gene_2691
ENSG00000100030.2	gene_2692
ENSG00000100105.1	gene_2716
ENSG00000100311.1	gene_2800
ENSG00000100345.1	gene_2817
ENSG00000100393.1	gene_2846
ENSG00000100503.1	gene_2892
ENSG00000100644.1	gene_2943
ENSG00000100697.1	gene_2952
ENSG00000100721.1	gene_2955
ENSG00000100721.10	gene_2956
ENSG00000100721.11	gene_2957
ENSG00000100721.12	gene_2958
ENSG00000100721.13	gene_2959
ENSG00000100721.14	gene_2960
ENSG00000100721.15	gene_2961
ENSG00000100721.16	gene_2962
ENSG00000100721.17	gene_2963
ENSG00000100721.18	gene_2964
ENSG00000100721.19	gene_2965
ENSG00000100721.2	gene_2966
ENSG00000100721.20	gene_2967
ENSG00000100721.21	gene_2968
ENSG00000100721.22	gene_2969
ENSG00000100721.23	gene_2970
ENSG00000100721.24	gene_2971
ENSG00000100721.25	gene_2972
ENSG00000100721.26	gene_2973
ENSG00000100721.27	gene_2974
ENSG00000100721.28	gene_2975
ENSG00000100721.29	gene_2976
ENSG00000100721.3	gene_2977
ENSG00000100721.30	gene_2978
ENSG00000100721.31	gene_2979
ENSG00000100721.32	gene_2980
ENSG00000100721.33	gene_2981
ENSG00000100721.34	gene_2982
ENSG00000100721.35	gene_2983
ENSG00000100721.36	gene_2984
ENSG00000100721.37	gene_2985
ENSG00000100721.38	gene_2986
ENSG00000100721.39	gene_2987
ENSG00000100721.4	gene_2988
ENSG00000100721.40	gene_2989
ENSG00000100721.41	gene_2990
ENSG00000100721.42	gene_2991
ENSG00000100721.43	gene_2992
ENSG00000100721.44	gene_2993
ENSG00000100721.45	gene_2994
ENSG00000100721.46	gene_2995
ENSG00000100721.47	gene_2996
ENSG00000100721.48	gene_2997
ENSG00000100721.49	gene_2998
ENSG00000100721.5	gene_2999
ENSG00000100721.50	gene_3000
ENSG00000100721.51	gene_3001
ENSG00000100721.52	gene_3002
ENSG00000100721.53	gene_3003
ENSG00000100721.54	gene_3004
ENSG00000100721.55	gene_3005
ENSG00000100721.6	gene_3006
ENSG00000100721.7	gene_3007
ENSG00000100721.8	gene_3008
ENSG00000100721.9	gene_3009
ENSG00000100814.1	gene_3025
ENSG00000100815.1	gene_3026
ENSG00000100815.2	gene_3027
ENSG00000101096.1	gene_3076
ENSG00000101115.1	gene_3081
ENSG00000101115.2	gene_3082
ENSG00000101115.3	gene_3083
ENSG00000101213.1	gene_3120
ENSG00000101972.1	gene_3269
ENSG00000102034.1	gene_3283
ENSG00000102145.1	gene_3304
ENSG00000102145.10	gene_3305
ENSG00000102145.11	gene_3306
ENSG00000102145.12	gene_3307
ENSG00000102145.13	gene_3308
ENSG00000102145.14	gene_3309
ENSG00000102145.15	gene_3310
ENSG00000102145.16	gene_3311
ENSG00000102145.17	gene_3312
ENSG00000102145.18	gene_3313
ENSG00000102145.19	gene_3314
ENSG00000102145.2	gene_3315
ENSG00000102145.3	gene_3316
ENSG00000102145.4	gene_3317
ENSG00000102145.5	gene_3318
ENSG00000102145.6	gene_3319
ENSG00000102145.7	gene_3320
ENSG00000102145.8	gene_3321
ENSG00000102145.9	gene_3322
ENSG00000102974.1	gene_3435
ENSG00000103126.1	gene_3472
ENSG00000103197.1	gene_3487
ENSG00000103522.1	gene_3681
ENSG00000104320.1	gene_3757
ENSG00000104365.1	gene_3771
ENSG00000104408.1	gene_3778
ENSG00000104419.1	gene_3782
ENSG00000104419.2	gene_3783
ENSG00000104517.1	gene_3794
ENSG00000104884.1	gene_3860
ENSG00000104903.1	gene_3871
ENSG00000105173.1	gene_3926
ENSG00000105221.1	gene_3945
ENSG00000105369.1	gene_3982
ENSG00000105639.1	gene_4079
ENSG00000105656.1	gene_4105
ENSG00000105656.2	gene_4106
ENSG00000105656.3	gene_4107
ENSG00000105656.4	gene_4108
ENSG00000105662.1	gene_4109
ENSG00000105810.1	gene_4146
ENSG00000105976.1	gene_4179
ENSG00000106031.1	gene_4197
ENSG00000106462.1	gene_4268
ENSG00000106483.1	gene_4271
ENSG00000107485.1	gene_4393
ENSG00000107779.1	gene_4423
ENSG00000107807.1	gene_4428
ENSG00000107882.1	gene_4444
ENSG00000108091.1	gene_4531
ENSG00000108375.1	gene_4567
ENSG00000108654.1	gene_4625
ENSG00000108654.2	gene_4626
ENSG00000108654.3	gene_4627
ENSG00000108654.4	gene_4628
ENSG00000108654.5	gene_4629
ENSG00000108654.6	gene_4630
ENSG00000108654.7	gene_4631
ENSG00000108821.1	gene_4653
ENSG00000108924.1	gene_4677
ENSG00000108946.1	gene_4679
ENSG00000108953.1	gene_4682
ENSG00000109132.1	gene_4709
ENSG00000109471.1	gene_4737
ENSG00000109670.1	gene_4755
ENSG00000109685.1	gene_4759
ENSG00000109906.1	gene_4784
ENSG00000110092.1	gene_4819
ENSG00000110367.1	gene_4846
ENSG00000110395.1	gene_4848
ENSG00000110619.1	gene_4870
ENSG00000110713.1	gene_4885
ENSG00000110777.1	gene_4894
ENSG00000110841.1	gene_4901
ENSG00000110987.1	gene_4928
ENSG00000111252.1	gene_4962
ENSG00000111276.1	gene_4970
ENSG00000111642.1	gene_5026
ENSG00000112039.1	gene_5126
ENSG00000112081.1	gene_5133
ENSG00000112081.2	gene_5134
ENSG00000112081.3	gene_5135
ENSG00000112531.1	gene_5223
ENSG00000112561.1	gene_5227
ENSG00000112576.1	gene_5230
ENSG00000113263.1	gene_5315
ENSG00000113360.1	gene_5331
ENSG00000113594.1	gene_5372
ENSG00000113721.1	gene_5394
ENSG00000113721.2	gene_5395
ENSG00000113916.1	gene_5421
ENSG00000114354.1	gene_5463
ENSG00000114423.1	gene_5472
ENSG00000115170.1	gene_5567
ENSG00000115524.1	gene_5654
ENSG00000115524.2	gene_5655
ENSG00000115524.3	gene_5656
ENSG00000115524.4	gene_5657
ENSG00000115524.5	gene_5658
ENSG00000115808.1	gene_5708
ENSG00000116016.1	gene_5743
ENSG00000116044.1	gene_5750
ENSG00000116062.1	gene_5751
ENSG00000116128.1	gene_5758
ENSG00000116132.1	gene_5759
ENSG00000116560.1	gene_5811
ENSG00000116990.1	gene_5892
ENSG00000117118.1	gene_5908
ENSG00000117400.1	gene_5953
ENSG00000117713.1	gene_6011
ENSG00000118046.1	gene_6031
ENSG00000118046.2	gene_6032
ENSG00000118058.1	gene_6033
ENSG00000118260.1	gene_6055
ENSG00000118503.1	gene_6082
ENSG00000118513.1	gene_6085
ENSG00000118689.1	gene_6104
ENSG00000118971.1	gene_6131
ENSG00000119335.1	gene_6162
ENSG00000119335.2	gene_6163
ENSG00000119335.3	gene_6164
ENSG00000119335.4	gene_6165
ENSG00000119335.5	gene_6166
ENSG00000119335.6	gene_6167
ENSG00000119335.7	gene_6168
ENSG00000119397.1	gene_6189
ENSG00000119414.1	gene_6195
ENSG00000119508.1	gene_6203
ENSG00000119535.1	gene_6208
ENSG00000119537.1	gene_6209
ENSG00000119772.1	gene_6260
ENSG00000119866.1	gene_6272
ENSG00000120217.1	gene_6330
ENSG00000120457.1	gene_6367
ENSG00000121067.1	gene_6452
ENSG00000121067.2	gene_6453
ENSG00000121067.3	gene_6454
ENSG00000121067.4	gene_6455
ENSG00000121067.5	gene_6456
ENSG00000121067.6	gene_6457
ENSG00000121067.7	gene_6458
ENSG00000121067.8	gene_6459
ENSG00000121741.1	gene_6519
ENSG00000121879.1	gene_6542
ENSG00000121966.1	gene_6558
ENSG00000121989.1	gene_6560
ENSG00000122025.1	gene_6563
ENSG00000122512.1	gene_6642
ENSG00000122566.1	gene_6649
ENSG00000122779.1	gene_6680
ENSG00000123080.1	gene_6722
ENSG00000123268.1	gene_6760
ENSG00000123388.1	gene_6774
ENSG00000123473.1	gene_6797
ENSG00000123983.1	gene_6845
ENSG00000124145.1	gene_6872
ENSG00000124181.1	gene_6882
ENSG00000124795.1	gene_7024
ENSG00000125618.1	gene_7134
ENSG00000125952.1	gene_7254
ENSG00000126012.1	gene_7275
ENSG00000126012.2	gene_7276
ENSG00000126012.3	gene_7277
ENSG00000126012.4	gene_7278
ENSG00000126524.1	gene_7328
ENSG00000126746.1	gene_7344
ENSG00000126777.1	gene_7353
ENSG00000126778.1	gene_7354
ENSG00000126883.1	gene_7378
ENSG00000126934.1	gene_7384
ENSG00000127152.1	gene_7403
ENSG00000127329.1	gene_7417
ENSG00000127616.1	gene_7482
ENSG00000127946.1	gene_7503
ENSG00000128052.1	gene_7520
ENSG00000128513.1	gene_7573
ENSG00000128602.1	gene_7593
ENSG00000128713.1	gene_7614
ENSG00000128714.1	gene_7615
ENSG00000129514.1	gene_7704
ENSG00000129993.1	gene_7753
ENSG00000130382.1	gene_7838
ENSG00000130396.1	gene_7841
ENSG00000130779.1	gene_7930
ENSG00000130844.1	gene_7948
ENSG00000131023.1	gene_7984
ENSG00000131653.1	gene_8083
ENSG00000131653.2	gene_8084
ENSG00000131759.1	gene_8100
ENSG00000132002.1	gene_8140
ENSG00000132002.2	gene_8141
ENSG00000132155.1	gene_8155
ENSG00000132170.1	gene_8157
ENSG00000132781.1	gene_8289
ENSG00000133124.1	gene_8366
ENSG00000133392.1	gene_8398
ENSG00000133392.2	gene_8399
ENSG00000133639.1	gene_8427
ENSG00000133703.1	gene_8448
ENSG00000133895.1	gene_8471
ENSG00000134086.1	gene_8522
ENSG00000134250.1	gene_8555
ENSG00000134323.1	gene_8573
ENSG00000134352.1	gene_8581
ENSG00000134371.1	gene_8587
ENSG00000134371.2	gene_8588
ENSG00000134371.3	gene_8589
ENSG00000134371.4	gene_8590
ENSG00000134371.5	gene_8591
ENSG00000134371.6	gene_8592
ENSG00000134574.1	gene_8634
ENSG00000134853.1	gene_8690
ENSG00000134899.1	gene_8700
ENSG00000134982.1	gene_8712
ENSG00000135100.1	gene_8740
ENSG00000135111.1	gene_8742
ENSG00000135363.1	gene_8792
ENSG00000135363.2	gene_8793
ENSG00000135446.1	gene_8820
ENSG00000135446.2	gene_8821
ENSG00000135446.3	gene_8822
ENSG00000135446.4	gene_8823
ENSG00000135503.1	gene_8838
ENSG00000135679.1	gene_8875
ENSG00000135903.1	gene_8913
ENSG00000135903.10	gene_8914
ENSG00000135903.11	gene_8915
ENSG00000135903.12	gene_8916
ENSG00000135903.13	gene_8917
ENSG00000135903.14	gene_8918
ENSG00000135903.15	gene_8919
ENSG00000135903.16	gene_8920
ENSG00000135903.17	gene_8921
ENSG00000135903.18	gene_8922
ENSG00000135903.19	gene_8923
ENSG00000135903.2	gene_8924
ENSG00000135903.20	gene_8925
ENSG00000135903.21	gene_8926
ENSG00000135903.22	gene_8927
ENSG00000135903.23	gene_8928
ENSG00000135903.24	gene_8929
ENSG00000135903.25	gene_8930
ENSG00000135903.26	gene_8931
ENSG00000135903.27	gene_8932
ENSG00000135903.28	gene_8933
ENSG00000135903.29	gene_8934
ENSG00000135903.3	gene_8935
ENSG00000135903.30	gene_8936
ENSG00000135903.31	gene_8937
ENSG00000135903.32	gene_8938
ENSG00000135903.33	gene_8939
ENSG00000135903.34	gene_8940
ENSG00000135903.35	gene_8941
ENSG00000135903.36	gene_8942
ENSG00000135903.37	gene_8943
ENSG00000135903.38	gene_8944
ENSG00000135903.39	gene_8945
ENSG00000135903.4	gene_8946
ENSG00000135903.40	gene_8947
ENSG00000135903.41	gene_8948
ENSG00000135903.42	gene_8949
ENSG00000135903.43	gene_8950
ENSG00000135903.44	gene_8951
ENSG00000135903.45	gene_8952
ENSG00000135903.46	gene_8953
ENSG00000135903.47	gene_8954
ENSG00000135903.48	gene_8955
ENSG00000135903.49	gene_8956
ENSG00000135903.5	gene_8957
ENSG00000135903.50	gene_8958
ENSG00000135903.51	gene_8959
ENSG00000135903.52	gene_8960
ENSG00000135903.53	gene_8961
ENSG00000135903.54	gene_8962
ENSG00000135903.55	gene_8963
ENSG00000135903.56	gene_8964
ENSG00000135903.57	gene_8965
ENSG00000135903.58	gene_8966
ENSG00000135903.59	gene_8967
ENSG00000135903.6	gene_8968
ENSG00000135903.60	gene_8969
ENSG00000135903.7	gene_8970
ENSG00000135903.8	gene_8971
ENSG00000135903.9	gene_8972
ENSG00000135956.1	gene_8993
ENSG00000135956.2	gene_8994
ENSG00000136238.1	gene_9052
ENSG00000136352.1	gene_9080
ENSG00000136492.1	gene_9105
ENSG00000136754.1	gene_9146
ENSG00000136754.2	gene_9147
ENSG00000136826.1	gene_9161
ENSG00000136936.1	gene_9209
ENSG00000136997.1	gene_9230
ENSG00000137193.1	gene_9264
ENSG00000137265.1	gene_9277
ENSG00000137265.2	gene_9278
ENSG00000137309.1	gene_9288
ENSG00000137497.1	gene_9323
ENSG00000137812.1	gene_9386
ENSG00000138081.1	gene_9465
ENSG00000138336.1	gene_9514
ENSG00000138363.1	gene_9524
ENSG00000138376.1	gene_9526
ENSG00000138413.1	gene_9540
ENSG00000138592.1	gene_9561
ENSG00000138698.1	gene_9603
ENSG00000138795.1	gene_9636
ENSG00000139083.1	gene_9657
ENSG00000139163.1	gene_9670
ENSG00000139219.1	gene_9689
ENSG00000139263.1	gene_9692
ENSG00000139618.1	gene_9760
ENSG00000139687.1	gene_9777
ENSG00000139687.2	gene_9778
ENSG00000140262.1	gene_9861
ENSG00000140396.1	gene_9891
ENSG00000140464.1	gene_9907
ENSG00000140538.1	gene_9927
ENSG00000140577.1	gene_9937
ENSG00000140836.1	gene_9965
ENSG00000140836.2	gene_9966
ENSG00000140836.3	gene_9967
ENSG00000140937.1	gene_9978
ENSG00000141027.1	gene_10007
ENSG00000141367.1	gene_10043
ENSG00000141380.1	gene_10047
ENSG00000141510.1	gene_10088
ENSG00000141646.1	gene_10122
ENSG00000141736.1	gene_10132
ENSG00000141867.1	gene_10144
ENSG00000141867.2	gene_10145
ENSG00000141985.1	gene_10157
ENSG00000142208.1	gene_10191
ENSG00000142208.2	gene_10192
ENSG00000142273.1	gene_10199
ENSG00000142611.1	gene_10243
ENSG00000142611.2	gene_10244
ENSG00000142867.1	gene_10282
ENSG00000143252.1	gene_10357
ENSG00000143252.2	gene_10358
ENSG00000143322.1	gene_10371
ENSG00000143437.1	gene_10406
ENSG00000143549.1	gene_10437
ENSG00000143549.2	gene_10438
ENSG00000143549.3	gene_10439
ENSG00000143924.1	gene_10550
ENSG00000144218.1	gene_10605
ENSG00000144476.1	gene_10654
ENSG00000144554.1	gene_10664
ENSG00000145012.1	gene_10751
ENSG00000145216.1	gene_10773
ENSG00000145675.1	gene_10843
ENSG00000145819.1	gene_10872
ENSG00000146232.1	gene_10944
ENSG00000146374.1	gene_10962
ENSG00000146648.1	gene_10995
ENSG00000147050.1	gene_11080
ENSG00000147050.2	gene_11081
ENSG00000147065.1	gene_11083
ENSG00000147140.1	gene_11104
ENSG00000147257.1	gene_11128
ENSG00000147403.1	gene_11147
ENSG00000147403.2	gene_11148
ENSG00000147403.3	gene_11149
ENSG00000147403.4	gene_11150
ENSG00000147403.5	gene_11151
ENSG00000147403.6	gene_11152
ENSG00000147403.7	gene_11153
ENSG00000147403.8	gene_11154
ENSG00000147403.9	gene_11155
ENSG00000147548.1	gene_11180
ENSG00000147655.1	gene_11200
ENSG00000147862.1	gene_11223
ENSG00000147889.1	gene_11228
ENSG00000148400.1	gene_11294
ENSG00000148737.1	gene_11343
ENSG00000149311.1	gene_11423
ENSG00000149311.2	gene_11424
ENSG00000149948.1	gene_11502
ENSG00000150457.1	gene_11531
ENSG00000150907.1	gene_11578
ENSG00000151348.1	gene_11629
ENSG00000151702.1	gene_11687
ENSG00000152217.1	gene_11749
ENSG00000152894.1	gene_11847
ENSG00000153201.1	gene_11900
ENSG00000153944.1	gene_11979
ENSG00000154767.1	gene_12088
ENSG00000154803.1	gene_12091
ENSG00000156052.1	gene_12223
ENSG00000156076.1	gene_12224
ENSG00000156531.1	gene_12304
ENSG00000156650.1	gene_12316
ENSG00000156970.1	gene_12352
ENSG00000157168.1	gene_12378
ENSG00000157388.1	gene_12408
ENSG00000157404.1	gene_12411
ENSG00000157554.1	gene_12429
ENSG00000157613.1	gene_12437
ENSG00000157764.1	gene_12449
ENSG00000157765.1	gene_12450
ENSG00000157765.2	gene_12451
ENSG00000157873.1	gene_12465
ENSG00000157873.10	gene_12466
ENSG00000157873.11	gene_12467
ENSG00000157873.12	gene_12468
ENSG00000157873.2	gene_12469
ENSG00000157873.3	gene_12470
ENSG00000157873.4	gene_12471
ENSG00000157873.5	gene_12472
ENSG00000157873.6	gene_12473
ENSG00000157873.7	gene_12474
ENSG00000157873.8	gene_12475
ENSG00000157873.9	gene_12476
ENSG00000158169.1	gene_12516
ENSG00000158711.1	gene_12596
ENSG00000158715.1	gene_12598
ENSG00000159216.1	gene_12673
ENSG00000160007.1	gene_12759
ENSG00000160201.1	gene_12793
ENSG00000160201.2	gene_12794
ENSG00000160201.3	gene_12795
ENSG00000160201.4	gene_12796
ENSG00000160789.1	gene_12908
ENSG00000160867.1	gene_12920
ENSG00000160957.1	gene_12937
ENSG00000161405.1	gene_12976
ENSG00000161547.1	gene_12984
ENSG00000161547.2	gene_12985
ENSG00000162367.1	gene_13105
ENSG00000162434.1	gene_13130
ENSG00000162613.1	gene_13173
ENSG00000162733.1	gene_13212
ENSG00000162775.1	gene_13229
ENSG00000162924.1	gene_13260
ENSG00000163026.1	gene_13288
ENSG00000163041.1	gene_13291
ENSG00000163041.2	gene_13292
ENSG00000163041.3	gene_13293
ENSG00000163041.4	gene_13294
ENSG00000163041.5	gene_13295
ENSG00000163041.6	gene_13296
ENSG00000163041.7	gene_13297
ENSG00000163161.1	gene_13329
ENSG00000163399.1	gene_13445
ENSG00000163399.2	gene_13446
ENSG00000163399.3	gene_13447
ENSG00000163497.1	gene_13473
ENSG00000163513.1	gene_13481
ENSG00000163629.1	gene_13524
ENSG00000163902.1	gene_13633
ENSG00000163930.1	gene_13639
ENSG00000163939.1	gene_13645
ENSG00000164330.1	gene_13811
ENSG00000164362.1	gene_13835
ENSG00000164683.1	gene_13911
ENSG00000164754.1	gene_13936
ENSG00000164985.1	gene_14004
ENSG00000165025.1	gene_14008
ENSG00000165392.1	gene_14098
ENSG00000165409.1	gene_14100
ENSG00000165556.1	gene_14147
ENSG00000165671.1	gene_14181
ENSG00000165671.2	gene_14182
ENSG00000165699.1	gene_14195
ENSG00000165731.1	gene_14202
ENSG00000166407.1	gene_14411
ENSG00000166710.1	gene_14487
ENSG00000166886.1	gene_14544
ENSG00000166888.1	gene_14546
ENSG00000166949.1	gene_14570
ENSG00000167258.1	gene_14656
ENSG00000167460.1	gene_14696
ENSG00000167548.1	gene_14720
ENSG00000167985.1	gene_14855
ENSG00000168036.1	gene_14882
ENSG00000168092.1	gene_14900
ENSG00000168421.1	gene_14964
ENSG00000168610.1	gene_15007
ENSG00000168646.1	gene_15021
ENSG00000168685.1	gene_15029
ENSG00000168702.1	gene_15031
ENSG00000168702.2	gene_15032
ENSG00000168769.1	gene_15043
ENSG00000169032.1	gene_15108
ENSG00000169083.1	gene_15125
ENSG00000169184.1	gene_15149
ENSG00000169249.1	gene_15174
ENSG00000169696.1	gene_15317
ENSG00000169714.1	gene_15320
ENSG00000169714.2	gene_15321
ENSG00000169714.3	gene_15322
ENSG00000169925.1	gene_15367
ENSG00000170759.1	gene_15564
ENSG00000170791.1	gene_15572
ENSG00000170836.1	gene_15587
ENSG00000171094.1	gene_15651
ENSG00000171302.1	gene_15693
ENSG00000171456.1	gene_15728
ENSG00000171723.1	gene_15809
ENSG00000171735.1	gene_15812
ENSG00000171791.1	gene_15823
ENSG00000171843.1	gene_15840
ENSG00000171862.1	gene_15849
ENSG00000172175.1	gene_15925
ENSG00000172493.1	gene_16014
ENSG00000172936.1	gene_16098
ENSG00000173757.1	gene_16268
ENSG00000173821.1	gene_16280
ENSG00000173821.2	gene_16281
ENSG00000174775.1	gene_16462
ENSG00000175054.1	gene_16520
ENSG00000175197.1	gene_16550
ENSG00000175387.1	gene_16593
ENSG00000175595.1	gene_16638
ENSG00000175832.1	gene_16671
ENSG00000175832.2	gene_16672
ENSG00000177084.1	gene_16944
ENSG00000177565.1	gene_17022
ENSG00000177606.1	gene_17033
ENSG00000178053.1	gene_17108
ENSG00000178104.1	gene_17118
ENSG00000178105.1	gene_17119
ENSG00000178105.2	gene_17120
ENSG00000178568.1	gene_17183
ENSG00000178573.1	gene_17184
ENSG00000178691.1	gene_17200
ENSG00000179094.1	gene_17274
ENSG00000179218.1	gene_17309
ENSG00000179295.1	gene_17321
ENSG00000179348.1	gene_17332
ENSG00000179583.1	gene_17359
ENSG00000179750.1	gene_17399
ENSG00000179750.2	gene_17400
ENSG00000180644.1	gene_17574
ENSG00000181163.1	gene_17661
ENSG00000181163.2	gene_17662
ENSG00000181163.3	gene_17663
ENSG00000181163.4	gene_17664
ENSG00000181449.1	gene_17697
ENSG00000181555.1	gene_17711
ENSG00000181690.1	gene_17736
ENSG00000182054.1	gene_17805
ENSG00000182158.1	gene_17823
ENSG00000182162.1	gene_17824
ENSG00000182162.2	gene_17825
ENSG00000182185.1	gene_17836
ENSG00000182197.1	gene_17839
ENSG00000182511.1	gene_17910
ENSG00000182866.1	gene_17975
ENSG00000182872.1	gene_17978
ENSG00000182944.1	gene_17990
ENSG00000182944.2	gene_17991
ENSG00000183161.1	gene_18038
ENSG00000183337.1	gene_18071
ENSG00000183454.1	gene_18105
ENSG00000183765.1	gene_18207
ENSG00000183770.1	gene_18208
ENSG00000184012.1	gene_18253
ENSG00000184384.1	gene_18327
ENSG00000184402.1	gene_18330
ENSG00000184481.1	gene_18342
ENSG00000184507.1	gene_18348
ENSG00000184634.1	gene_18372
ENSG00000184675.1	gene_18379
ENSG00000184937.1	gene_18459
ENSG00000185338.1	gene_18576
ENSG00000185499.1	gene_18644
ENSG00000185630.1	gene_18671
ENSG00000185811.1	gene_18749
ENSG00000185920.1	gene_18781
ENSG00000186051.1	gene_18805
ENSG00000186174.1	gene_18841
ENSG00000186575.1	gene_18927
ENSG00000186716.1	gene_18948
ENSG00000187098.1	gene_19021
ENSG00000187735.1	gene_19129
ENSG00000187735.2	gene_19130
ENSG00000187741.1	gene_19132
ENSG00000189079.1	gene_19484
ENSG00000189283.1	gene_19517
ENSG00000189283.2	gene_19518
ENSG00000196090.1	gene_19549
ENSG00000196090.2	gene_19550
ENSG00000196092.1	gene_19552
ENSG00000196159.1	gene_19570
ENSG00000196367.1	gene_19653
ENSG00000196367.2	gene_19654
ENSG00000196498.1	gene_19691
ENSG00000196498.2	gene_19692
ENSG00000196588.1	gene_19722
ENSG00000196914.1	gene_19845
ENSG00000197122.1	gene_19913
ENSG00000197157.1	gene_19924
ENSG00000197157.2	gene_19925
ENSG00000197299.1	gene_19991
ENSG00000197323.1	gene_19995
ENSG00000197535.1	gene_20033
ENSG00000197646.1	gene_20072
ENSG00000198286.1	gene_20277
ENSG00000198286.2	gene_20278
ENSG00000198400.1	gene_20300
ENSG00000198625.1	gene_20354
ENSG00000198793.1	gene_20424
ENSG00000198793.2	gene_20425
ENSG00000198795.1	gene_20427
ENSG00000198900.1	gene_20491
ENSG00000204103.1	gene_20619
ENSG00000204209.1	gene_20639
ENSG00000204370.1	gene_20693
ENSG00000204531.1	gene_20838
ENSG00000204531.2	gene_20839
ENSG00000204843.1	gene_20897
ENSG00000205755.1	gene_21035
ENSG00000205755.2	gene_21036
ENSG00000205927.1	gene_21057
ENSG00000206503.1	gene_21107
ENSG00000206503.10	gene_21108
ENSG00000206503.11	gene_21109
ENSG00000206503.12	gene_21110
ENSG00000206503.13	gene_21111
ENSG00000206503.14	gene_21112
ENSG00000206503.15	gene_21113
ENSG00000206503.16	gene_21114
ENSG00000206503.17	gene_21115
ENSG00000206503.18	gene_21116
ENSG00000206503.19	gene_21117
ENSG00000206503.2	gene_21118
ENSG00000206503.20	gene_21119
ENSG00000206503.21	gene_21120
